"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G06515",84.2531185448591,0.248198614886017,0.0781636625503242,3.17537084097382,0.00149645123177949,0.00219105407782047
"AT1G50030",3775.22496930886,-0.0968794778203517,0.0429592971542537,-2.25514578305336,0.024124179720241,0.0328656332281216
"AT1G32520",202.021553133348,3.22866379741924,0.0905436461077635,35.6586457052607,1.73079560670114e-278,2.08773920611362e-277
"AT1G51210",0.0608584004396244,-0.00208614576125506,2.95661270345986,-0.000705586416108485,0.999437023538988,0.999509745129342
"AT1G66930",115.52611138924,-2.80946442454367,0.141025918812925,-19.9216175876898,2.64312965344837e-88,1.20325206703521e-87
"AT1G03540",76.8432396259392,0.843854692014536,0.0673463547843459,12.5300722617682,5.11160819884161e-36,1.45506066600033e-35
"AT1G76310",394.874448130235,-0.532317711159987,0.0682605128967433,-7.79832568743245,6.27339311550819e-15,1.28937813955463e-14
"AT1G64385",818.129035309237,0.0847640797571347,0.0389688763025585,2.17517382587626,0.0296170928099206,0.0400708655616554
"AT1G43850",1313.45708368599,0.22674334548117,0.0394588759542548,5.74632044116098,9.12063869736858e-09,1.62884098483488e-08
"AT1G76965",2.58948196014586,-3.15350121191398,0.49979029879351,-6.3096487057202,2.79669536767051e-10,5.18872179232107e-10
"AT1G51570",4259.87947021863,1.60060307006018,0.0397864910068841,40.2298124200809,0,0
"AT1G76130",204.099249531486,0.61300214272575,0.0808909179120579,7.57813310255902,3.50562657395814e-14,7.08936083328827e-14
"AT1G11050",0,NA,NA,NA,NA,NA
"AT1G72080",0.0546946170993778,0.719252546626462,2.95661270345986,0.243269111907957,0.807796930870148,0.898298850489536
"AT1G04680",3653.94391342934,0.109711595539829,0.0561649761698513,1.95338096838222,0.0507744696454726,0.0674402477303338
"AT1G32780",45.6994452656287,7.46693076946999,0.425666387600752,17.5417439266393,6.87837799479584e-69,2.71361177183887e-68
"AT1G18370",724.643183420982,-0.0302044669289408,0.0805850575398995,-0.374814734282294,0.707798255441819,0.808165770484466
"AT1G24040",412.374932105603,1.7126715934625,0.0466062233178554,36.7477017346384,1.26516790787737e-295,1.63968367012028e-294
"AT1G61120",25.9941599108917,7.62827004591002,0.597002658913139,12.7776148598693,2.18673088972836e-37,6.3215613220917e-37
"AT1G69160",912.259717527982,2.11516668336518,0.127614203514312,16.5746964296805,1.06197853828192e-61,3.9156568826929e-61
"AT1G22230",346.943243419246,-3.87518573211421,0.0704321597352753,-55.0201178932947,0,0
"AT1G75240",630.425999511624,9.12311849882208,0.216171349078746,42.2031806606284,0,0
"AT1G53700",85.64033960478,0.195930544745362,0.151261505427973,1.29531002743232,0.195213301432352,0.244907879155006
"AT1G80460",4479.87276434442,-1.50292999015215,0.0495367307744158,-30.339708871712,3.43456201138665e-202,2.98053229345507e-201
"AT1G59640",122.953604190113,0.26650431301128,0.0860158177536754,3.09831749521317,0.0019462280166683,0.00283163032456133
"AT1G19850",1000.62737342391,-0.151133791284559,0.0568678360910852,-2.65763218144063,0.00786917249051026,0.0110771027181326
"AT1G21925",0,NA,NA,NA,NA,NA
"AT1G48600",11299.6445302042,-1.32461228905675,0.041159968490223,-32.1820530395059,3.14679248321929e-227,3.04376856439412e-226
"AT1G28390",368.069229145242,-1.92152222322943,0.0624841313722497,-30.7521634858289,1.1439971213392e-207,1.01994435781105e-206
"AT1G67030",1281.78791818152,-5.47723242487354,0.106192032897531,-51.5785626795445,0,0
"AT1G64340",2.02923737632213,-3.20218180526771,0.557208457946546,-5.74682914374373,9.09325296511852e-09,1.62405497957017e-08
"AT1G31550",388.18392144357,3.36196634341719,0.115135992694054,29.1999596716102,1.94150197061469e-187,1.57337819240417e-186
"AT1G52360",4571.82649403131,-0.0419136766589935,0.0348733461954686,-1.20188284840988,0.229408920538245,0.285364843048915
"AT1G77270",140.33809696632,3.77095064741453,0.095967772870588,39.29392685292,0,0
"AT1G64320",30.6128022784806,0.0358834644843467,0.10401321391836,0.344989479053224,0.730102280244215,0.831061736184235
"AT1G03165",0.416990240754493,1.61246519017296,1.04637679879415,1.54099860779708,0.123317124819746,0.157811943712325
"AT1G64590",2395.29048444004,-6.89059331442526,0.126188055155494,-54.605749378849,0,0
"AT1G79400",1.64568783240726,3.06484419561112,0.579008049865325,5.29326698708938,1.20150306377779e-07,2.07428807699162e-07
"AT1G02880",978.287134545863,-1.71915642379098,0.0946121969736452,-18.1705581181025,8.82956382503358e-74,3.60408161852557e-73
"AT1G38790",0,NA,NA,NA,NA,NA
"AT1G63190",0,NA,NA,NA,NA,NA
"AT1G78850",12873.8088696726,-0.959655966867042,0.119964408825015,-7.9995056556052,1.24919712871199e-15,2.60481501311646e-15
"AT1G70895",145.084817261,-0.605716266708057,0.0880068419925932,-6.88260427250685,5.87681176440471e-12,1.1350574204564e-11
"AT1G12230",3061.77982486035,0.557119033687757,0.0483893334186346,11.5132611740672,1.13118269098376e-30,3.00379188820176e-30
"AT1G35830",80.6484752992445,-1.34219408003417,0.119891016993436,-11.195117980421,4.30828360811097e-29,1.11882002929959e-28
"AT1G75430",3.61379126142455,-1.35195200192197,0.327610071783888,-4.12671074048604,3.67988782441637e-05,5.80325479339857e-05
"AT1G53450",531.881041878304,2.89524104223616,0.0773393604638552,37.4355441378296,1.03244701899906e-306,1.38743838965782e-305
"AT1G25330",0.350344982924973,-1.03661512521906,0.95402433866304,-1.08657094290882,0.277226472408653,0.34137540303762
"AT1G21950",0.0416755711124601,0.142182097168012,2.95661270345986,0.0480895238668323,0.961644895290347,0.973959479660407
"AT1G23650",0,NA,NA,NA,NA,NA
"AT1G72270",5.22207672613828,-1.03835204637161,0.248292312245981,-4.18197421007109,2.88988756697515e-05,4.57460873264942e-05
"AT1G30170",0.099812708565204,0.430720644648789,2.64299342079101,0.162966975725532,0.870544436573754,0.942161003020284
"AT1G15757",0,NA,NA,NA,NA,NA
"AT1G28150",900.788696577025,2.61157934044578,0.0638514308466897,40.9008741983606,0,0
"AT1G69500",0.384422541512112,-0.866555682592963,0.875938198763293,-0.989288609420645,0.322521955451134,0.393545876173744
"AT1G23580",1.4103646125454,-1.3289481357349,0.539215522938718,-2.46459547101343,0.0137168015830452,0.0189994104985209
"AT1G03440",617.485231937045,1.94827183911427,0.067344457652558,28.9299506897175,5.01670634251033e-184,4.01264032590909e-183
"AT1G76270",485.485846902937,-0.444368930342123,0.0491470034655868,-9.04162815650143,1.54355362288223e-19,3.4672342536716e-19
"AT1G65560",221.684420553109,-0.341200796905034,0.0643993735740132,-5.29820055645258,1.16949472773245e-07,2.01965829992623e-07
"AT1G13730",827.414440307384,-0.0572383861038779,0.0764978380026744,-0.748235343616859,0.454318216004893,0.540616023627212
"AT1G18060",1133.52762271759,3.32598779672004,0.0737305295739072,45.1100489300852,0,0
"AT1G21640",2535.11053381793,1.30606003054188,0.0498704399117545,26.1890617538756,3.54056156923104e-151,2.40819080887034e-150
"AT1G08960",527.028920768666,0.128468755924309,0.0409405273506934,3.13793603154781,0.00170142004073205,0.00248302024290081
"AT1G79860",62.2344014110161,-7.48185040466263,0.432147663096816,-17.3131802936221,3.74165146450106e-67,1.45029596040021e-66
"AT1G68360",165.334204853798,-3.70929141574209,0.123982360855479,-29.9178963051513,1.15148942523732e-196,9.78412577005667e-196
"AT1G10550",282.483376147153,0.222486913852631,0.268114833947457,0.829819486586975,0.406640851593212,0.487951395520367
"AT1G34570",417.531346625778,1.5541144265698,0.0709655171417414,21.8995716393601,2.6223427149354e-106,1.35868076693911e-105
"AT1G65710",127.665139451984,0.0740195504672651,0.0952575631441334,0.777046441501624,0.437131370972192,0.521621955369766
"AT1G56530",0.056099961779623,0.719252546626463,2.95661270345986,0.243269111907957,0.807796930870148,0.898298850489536
"AT1G53320",2436.83039028615,0.172556115815458,0.0423716717155015,4.07244059130028,4.65230688001473e-05,7.30432233209209e-05
"AT1G17220",8390.93598525269,3.86209248094265,0.072123225335525,53.5485270240729,0,0
"AT1G77525",61.7117008367327,-6.70731919840541,0.340428981542557,-19.7025504938302,2.05026878277647e-86,9.19002440310898e-86
"AT1G19960",756.519232591357,3.33726876313805,0.195880419375366,17.0372759757209,4.34503495597545e-65,1.64930210731206e-64
"AT1G52880",323.194354881199,0.463956688422127,0.0884878998766091,5.24316532620941,1.57844985073382e-07,2.71354575034865e-07
"AT1G05420",23.9750332766865,0.943955543652647,0.141936705592112,6.65053863068599,2.92022339514702e-11,5.54728225127667e-11
"AT1G76040",907.002722533542,-1.42728330922842,0.063173264162446,-22.5931543692005,5.06024789891066e-113,2.74188378519366e-112
"AT1G79840",594.291499112184,0.618072880463641,0.0684996305756822,9.02301042019139,1.82990159833003e-19,4.1044535688357e-19
"AT1G47830",811.123158631916,-0.0495580689836444,0.0363817781909751,-1.36216731143553,0.173145089421133,0.218557088616353
"AT1G03010",124.827680909768,-3.42822423054444,0.162937049190782,-21.0401762372065,2.81330414561601e-98,1.37939600891052e-97
"AT1G78100",1398.99803625431,-0.869701821290158,0.0788124372373664,-11.0350834433758,2.58811157376177e-28,6.65614016131988e-28
"AT1G01695",14.7623858147654,-0.298677359407189,0.160126546793285,-1.8652582309963,0.0621452168494963,0.081953412635509
"AT1G15380",3028.9864899056,-6.35743590382289,0.173495452194998,-36.6432423639411,5.86292201478554e-294,7.53847051255495e-293
"AT1G72320",1098.13672474599,0.0765887080603694,0.0426616996557468,1.79525683876621,0.072612788315545,0.0951815814640481
"AT1G61690",1757.56159013429,-0.158278809189488,0.0497136087898321,-3.18381250209824,0.00145349127340269,0.00213018153007606
"AT1G01610",3372.77042064672,-0.0530089708303237,0.0775207310531162,-0.6838038046107,0.494099063813033,0.585386646560652
"AT1G74030",2138.7588085578,-3.30345272217476,0.0722916815585164,-45.6961665707109,0,0
"AT1G66950",57.4443365275097,-4.32266514238975,0.198601095641573,-21.7655654336929,4.91993390123309e-105,2.52640567961112e-104
"AT1G18770",0.0670572779300172,0.719253807761286,2.95661270345986,0.243269538455141,0.80779660045772,0.898298850489536
"AT1G74220",0.785406537584537,-2.59004155034851,0.632547293580321,-4.09462118743478,4.228591901681e-05,6.65227650248537e-05
"AT1G56630",192.113849531848,-7.61105841267297,0.269570133753376,-28.2340565948458,2.23411360174831e-175,1.71654085032469e-174
"AT1G02520",3503.09787220243,-6.010658413735,0.168040527183748,-35.7690999574316,3.33981138797614e-280,4.05508766023437e-279
"AT1G50620",678.336169180397,0.151883322293438,0.038146258542956,3.98160469977426,6.84515561667889e-05,0.000106781496076029
"AT1G08130",1194.55033193051,0.212645712645337,0.0530472179523256,4.00861196597426,6.10766793287318e-05,9.53952670874115e-05
"AT1G33790",246.460988742568,0.60545672783141,0.152394694139542,3.97295149447275,7.09875089946702e-05,0.000110643950875483
"AT1G62380",10059.4600347645,1.13352401542052,0.0969648963388702,11.6900451423071,1.4331042105658e-31,3.85695351556416e-31
"AT1G73165",10.3348536650639,-5.99727912748173,0.478325571213007,-12.5380692323703,4.62117652641071e-36,1.31626741208589e-35
"AT1G66000",0.400910238957497,-1.2951137212079,0.902702458349409,-1.43470720526896,0.151370550131121,0.192193319234959
"AT1G77932",0,NA,NA,NA,NA,NA
"AT1G15480",533.031540469506,0.789998222281686,0.0638961572374133,12.3637829947482,4.10379578449422e-35,1.15523061523443e-34
"AT1G77960",14.0036839818909,6.56712422069158,0.488476657638318,13.4440901484264,3.33482332372095e-41,1.01070630688162e-40
"AT1G02590",0.0335286389650086,0.574984934259094,2.95661270345986,0.194474214896743,0.845804583819879,0.920305696836081
"AT1G66640",0.0851025779299771,-0.146353198902343,2.71943169163094,-0.0538175676016225,0.957080512880575,0.973959479660407
"AT1G23880",130.911373296734,0.584867814644621,0.0503929565981355,11.6061420906242,3.8353250427606e-31,1.02503671711471e-30
"AT1G34460",61.3245655816462,1.13189198460959,0.118982922703199,9.51306253783225,1.85130389943608e-21,4.30054928657287e-21
"AT1G12780",2442.68222469568,1.63628186947595,0.137895902393871,11.8660659314027,1.77625701859223e-32,4.83834724448378e-32
"AT1G30300",375.541061411774,-0.459690104839569,0.0395070599757429,-11.6356444929543,2.71531361110151e-31,7.27315207509658e-31
"AT1G54060",935.604985168497,0.13416511290925,0.0356004648126112,3.76863374159438,0.000164143530288523,0.000251618879726296
"AT1G33020",0.0426655416696684,0.142180205465778,2.95661270345986,0.0480888840460561,0.961645405203519,0.973959479660407
"AT1G71130",393.69385183733,0.836993007481958,0.0444128236298057,18.845750823198,3.18415012358314e-79,1.35360607910246e-78
"AT1G75170",572.904858762053,-1.72637309124137,0.0611167821804606,-28.2471201795912,1.54412869822533e-175,1.1870623369334e-174
"AT1G79920",5647.06105716404,0.144441794087768,0.0486893280766028,2.96660068630476,0.00301111750540636,0.00433743188168198
"AT1G03190",493.728744416861,0.00935788233041289,0.0394993118893189,0.236912540568672,0.812724640947472,0.902581788235603
"AT1G16025",0,NA,NA,NA,NA,NA
"AT1G22620",1711.00120333443,0.397579144957959,0.0344479762742914,11.5414369132237,8.15514039580556e-31,2.17138358735294e-30
"AT1G51260",39.776784320631,-8.53996710007222,0.462195481229977,-18.4769593102598,3.16524524378144e-76,1.31527295232065e-75
"AT1G65640",0.0217730814234102,0.286447817827634,2.95661270345986,0.0968837810554051,0.92281868905159,0.956722135333307
"AT1G26410",499.521836414798,-3.6803541831115,0.408548757126676,-9.00835975856453,2.09161237413079e-19,4.68842958324394e-19
"AT1G74820",0.0209915694810849,0.286448448395046,2.95661270345986,0.0968839943289971,0.922818519680651,0.956722135333307
"AT1G34650",1.9628390675327,-0.135262030784778,0.424702352599872,-0.318486652962371,0.750115817388165,0.849233444002804
"AT1G23190",4190.79717898937,-0.534089432919018,0.044552639814112,-11.987829119608,4.11549805413725e-33,1.13047561651797e-32
"AT1G55250",1091.4866785682,0.226679954057095,0.0255467785106469,8.8731326324618,7.11165513809972e-19,1.5805390911048e-18
"AT1G74210",833.998112481525,-1.88141326375196,0.123108926860358,-15.2825088458941,1.00014946640806e-52,3.40764771428606e-52
"AT1G76940",572.682980618651,0.0748890552135419,0.0377852433482934,1.98196567171042,0.047483082868965,0.0631953822882707
"AT1G80890",35.4784080907388,0.354359340002752,0.114580007329494,3.09268037471611,0.00198357648290786,0.00288506004183987
"AT1G74730",692.992844695737,5.38151678805727,0.105748681207318,50.8896822789395,0,0
"AT1G76090",3053.38503641053,-0.686786038807194,0.142751244503154,-4.81106866141556,1.50125428847893e-06,2.49290519272762e-06
"AT1G63990",13.0743877191627,-1.51990000653963,0.189606093719589,-8.01609260927776,1.0916221252372e-15,2.27967526349891e-15
"AT1G61360",1260.97871441372,-2.05571883317898,0.105443600425226,-19.4959089493227,1.18922884104741e-84,5.25062551941234e-84
"AT1G75140",941.835074736854,0.404857680450004,0.0323841571459197,12.5017204747913,7.30529422605902e-36,2.07609547335994e-35
"AT1G21270",1972.84000668721,5.34819998639326,0.0971130974017871,55.0718711428397,0,0
"AT1G49300",3030.37159687603,-0.341535804488565,0.0416833237308008,-8.19358376252026,2.53560855564963e-16,5.36276657086474e-16
"AT1G80610",511.25544596343,-0.11506425534348,0.0739844920101108,-1.55524829889696,0.119886945362166,0.153564237852158
"AT1G05570",5228.35087950046,-1.53176366492292,0.0821885845542505,-18.6371826845594,1.60472819331757e-77,6.73494399266377e-77
"AT1G27540",649.666876408432,0.444963338325895,0.040670679739665,10.9406417884856,7.36764954519883e-28,1.88205815594481e-27
"AT1G53945",0.0424227888874113,0.14218083603319,2.95661270345986,0.0480890973196483,0.96164523523246,0.973959479660407
"AT1G61565",0,NA,NA,NA,NA,NA
"AT1G30780",1.01368078324551,-2.26611511462332,0.598927704592636,-3.78362045576875,0.000154563467363625,0.000237209250860807
"AT1G73350",516.795531754413,0.189405634839382,0.0396184524792749,4.78074288586772,1.7464861165187e-06,2.89318264398224e-06
"AT1G52440",1.60231860971561,-3.90200557897827,0.545864105753234,-7.14830951119954,8.78530519506632e-13,1.72852596812382e-12
"AT1G31280",1269.31900315668,-0.882758408415991,0.0652284876312375,-13.5333263191165,9.94211009384784e-42,3.02880415679531e-41
"AT1G01225",142.65049817582,-0.962422515714537,0.0649201850935304,-14.8247038163551,1.01426283522132e-49,3.35578320394785e-49
"AT1G27110",128.155530876662,-3.05921580300561,0.104484516797091,-29.2791305045378,1.9125290418812e-188,1.55719239607051e-187
"AT1G03180",106.87426557735,-0.923607829912478,0.079473324364944,-11.6216080967148,3.20054559261163e-31,8.56790481000559e-31
"AT1G30050",43.3732808302812,-7.08893867184146,0.438088078946049,-16.1815374864708,6.80731105707578e-59,2.44323599109333e-58
"AT1G19540",267.863639744324,-0.866892234777197,0.151038000694707,-5.73956375739804,9.4920743139942e-09,1.69397300950426e-08
"AT1G09540",159.758920142841,-5.23391881390253,0.132498847525368,-39.5016176491682,0,0
"AT1G28220",1.3098677830376,3.00356459905396,0.585858836106917,5.12677186711547,2.94752314125644e-07,5.01945639267975e-07
"AT1G75717",0.409465565280973,-1.93637503185175,0.762671282147864,-2.53893791096795,0.0111189554069654,0.0154972330344891
"AT1G52680",0.523594500120399,-0.934492145273513,0.857024728590854,-1.09039111019589,0.275540896145582,0.339465893546869
"AT1G18940",174.251072062363,-2.3761696172786,0.0948322359414403,-25.0565600788524,1.48086714302668e-138,9.37025031323604e-138
"AT1G62580",26.8664208451116,-2.258482075162,0.181912995527808,-12.415177203856,2.16207620179796e-35,6.10493222096828e-35
"AT1G11020",600.991303614497,-0.128504728205652,0.0329797387490848,-3.89647502011271,9.76028691752247e-05,0.000151047642407074
"AT1G75680",4282.05041336915,0.373946265866851,0.0500185103441772,7.47615759233388,7.65271790714892e-14,1.53603675916186e-13
"AT1G16630",416.011916706727,-0.689668718137748,0.0664238768419278,-10.3828435033834,2.96800887924071e-25,7.32620506500405e-25
"AT1G61415",4.05336299814125,-0.635263753552236,0.28178657667134,-2.25441453264529,0.0241701018860084,0.0329200949820601
"AT1G65840",4531.32251347818,-2.47076766287535,0.0525336941367503,-47.0320563492775,0,0
"AT1G31870",902.571097386222,-0.000168922623225144,0.0384273912535474,-0.00439589099636188,0.996492597739124,0.999509745129342
"AT1G74370",175.859853981155,2.05073294738393,0.0816769656751091,25.1078493236544,4.08257200226264e-139,2.59036994587753e-138
"AT1G34510",182.930925512207,-7.53787785638204,0.312476900856803,-24.1229922458697,1.43454331414704e-128,8.55503286633616e-128
"AT1G62370",382.951490465616,-4.05563716674478,0.117897050273061,-34.3998188025192,2.5372639879729e-259,2.80283635191755e-258
"AT1G33100",112.34211712263,-6.25936660384171,0.234781212307632,-26.6604237294768,1.35500376667112e-156,9.47715241858428e-156
"AT1G66560",0,NA,NA,NA,NA,NA
"AT1G67450",0,NA,NA,NA,NA,NA
"AT1G50220",0.0217730814234102,0.286447817827634,2.95661270345986,0.0968837810554051,0.92281868905159,0.956722135333307
"AT1G12420",687.025277573973,-1.32917910495004,0.074493333831766,-17.8429268309005,3.28053796125754e-71,1.31749793096609e-70
"AT1G67980",426.57560984005,-2.98063322122585,0.394096292242066,-7.56321051453855,3.93240400156692e-14,7.94256092042734e-14
"AT1G08170",0.449896282027499,-0.454032575471077,1.54575351709875,-0.29372896160266,0.768965021847476,0.867826570642243
"AT1G02020",569.843846367715,1.13427028289248,0.0429855606396171,26.387239482625,1.9197836707515e-153,1.3203818970786e-152
"AT1G15000",0,NA,NA,NA,NA,NA
"AT1G07440",923.096191709982,7.04899237348903,0.187072599462211,37.6805175838322,1.03565960037071e-310,1.41232338507696e-309
"AT1G72360",254.790294748972,-2.11673680577084,0.103646470894675,-20.4226616449089,1.05174883325066e-92,4.94489859899423e-92
"AT1G65500",130.012409565023,-0.486942161887264,0.200591437258407,-2.42753214465468,0.0152019396345087,0.0209987173744875
"AT1G11160",363.630296359079,-2.45282522637013,0.0701634746375313,-34.9587194625348,9.54479356850503e-268,1.09411395592929e-266
"AT1G65140",0.205365860978736,-0.290617198430783,1.31624162717902,-0.220793198171097,0.82525345996624,0.914734395685502
"AT1G14670",5139.20723579352,-0.112975616163307,0.0403109973713435,-2.80260037037982,0.00506924399860861,0.00721686200120762
"AT1G22420",0.658103679432224,0.522829537741179,0.813121966752025,0.642990300495258,0.520230393665035,0.613719338098916
"AT1G27220",0,NA,NA,NA,NA,NA
"AT1G03850",1217.53822323896,-2.46433659046734,0.184718621301632,-13.3410295784054,1.33601505974177e-40,4.02053537328312e-40
"AT1G65850",80.8195641643923,-4.55695895403824,0.18281507079201,-24.9266044330816,3.83060751370082e-137,2.40568756356125e-136
"AT1G80520",108.221782956073,-1.62174200088701,0.0925911787432263,-17.5150810573912,1.09929264596116e-68,4.32945202989654e-68
"AT1G23540",41.1168942067795,-4.36108216563646,0.188144290189598,-23.1794553065717,7.33855237679421e-119,4.11741275733267e-118
"AT1G33420",0,NA,NA,NA,NA,NA
"AT1G03380",2993.49682859158,-0.617409468715565,0.0593453037399127,-10.4036786368375,2.385424664292e-25,5.89973295645451e-25
"AT1G60420",2147.47906570478,-1.49707268620829,0.0655738417153348,-22.8303336673074,2.29200536929879e-115,1.26017049927107e-114
"AT1G19660",5650.49988591704,1.2093759111143,0.0820548739139945,14.7386237212661,3.64129879433325e-49,1.20045343007654e-48
"AT1G19100",459.638994574357,0.0838369355071621,0.0330548795011759,2.53629529958443,0.0112032218803658,0.0156099653369321
"AT1G75120",195.32660108127,2.24004026215792,0.0594563307827335,37.6753868371649,1.25670162291742e-310,1.71207042456806e-309
"AT1G78730",146.603682477059,1.12061631018737,0.0508205726490241,22.0504463404327,9.4586317449945e-108,4.94884336792067e-107
"AT1G23560",260.887828353919,-4.86445184857148,0.121275424836115,-40.110779699556,0,0
"AT1G05560",0,NA,NA,NA,NA,NA
"AT1G53310",8981.90838086632,-1.21855825167606,0.0708852982398895,-17.1905639382687,3.12478082661591e-66,1.20043446604508e-65
"AT1G51538",5.73549302088493,5.27762959538257,0.480589555728652,10.9815736369485,4.68687370383239e-28,1.20113612982033e-27
"AT1G54953",0,NA,NA,NA,NA,NA
"AT1G05240",79.7116326832061,-5.70405407932611,0.238339580145447,-23.9324667595924,1.40701919288855e-126,8.27853609282333e-126
"AT1G58330",1.00753175622967,2.94412111139773,0.691476828103322,4.25772924231354,2.06513850881304e-05,3.28785537954171e-05
"AT1G53366",0.041498690294683,0.142180836033189,2.95661270345986,0.0480890973196482,0.96164523523246,0.973959479660407
"AT1G47600",1257.99162107207,-9.58135831564556,0.434751698543047,-22.0386909303745,1.22631859820118e-107,6.41257607744678e-107
"AT1G10395",0,NA,NA,NA,NA,NA
"AT1G06270",149.844155146702,0.00465652382731908,0.0636179689650301,0.0731951035701675,0.941650862723334,0.972385886032903
"AT1G49220",8.50974466655511,0.9233281972378,0.234892375427759,3.93085639989948,8.46438187290314e-05,0.00013140392742686
"AT1G49810",0.045811767210497,0.142180205465778,2.95661270345986,0.0480888840460561,0.961645405203519,0.973959479660407
"AT1G21410",436.326915463794,0.407092745628137,0.0707820263439613,5.75135760665981,8.85296282204435e-09,1.58134320430155e-08
"AT1G03106",5.51947351947646,-2.04892152464566,0.318513828464432,-6.43275532030616,1.2531128777921e-10,2.34597442320408e-10
"AT1G47620",8.47382264199902,-6.1493361077373,0.485645612170624,-12.6621881339614,9.57916060571163e-37,2.75311361137786e-36
"AT1G31230",2698.90285414984,0.736982196398922,0.0503739414307931,14.6302269678745,1.80185055021944e-48,5.888399100664e-48
"AT1G15260",581.24028234281,5.23526423893027,0.0983620213936982,53.224447451887,0,0
"AT1G50470",0.0272217173178764,0.574984303691682,2.95661270345986,0.194474001623151,0.845804750799933,0.920305696836081
"AT1G67520",249.491082063346,-1.78898429298547,0.167103278397235,-10.7058599337156,9.55394549428614e-27,2.40700648997382e-26
"AT1G54930",17.3914431837129,2.03180387085074,0.169074810398973,12.0171885217922,2.88625584850477e-33,7.9447370641501e-33
"AT1G29980",504.312747288013,-0.0952434631551508,0.0562853170370322,-1.69215468916141,0.0906164832636538,0.117639097082523
"AT1G33950",1.15029754302714,2.99180248047335,0.821541046280877,3.64169568156973,0.000270848133895857,0.00041104593446845
"AT1G03325",0,NA,NA,NA,NA,NA
"AT1G40083",0,NA,NA,NA,NA,NA
"AT1G45190",0.0244699855567551,0.286447817827634,2.95661270345986,0.096883781055405,0.92281868905159,0.956722135333307
"AT1G13050",137.634444453068,-0.219460704017995,0.0556159485963665,-3.94600307208161,7.94665942680468e-05,0.000123512084056052
"AT1G31880",103.894965739707,-0.391808856389758,0.0855680798170873,-4.57891374011546,4.67396887138344e-06,7.62460107639998e-06
"AT1G03710",4.91197108203648,0.0558299829877168,0.235724989956859,0.236843717748952,0.812778034414334,0.902604875107991
"AT1G73630",248.60530468989,-1.62958491460683,0.0938371317878774,-17.3660989371518,1.49019197684639e-67,5.79803014687823e-67
"AT1G69040",1564.42590922184,0.596696508146877,0.090006999875749,6.62944558723869,3.3695001210735e-11,6.38933295785175e-11
"AT1G61150",1293.48918987199,-0.181066158226938,0.0230027895278954,-7.87148697801889,3.50450626640714e-15,7.2442687405129e-15
"AT1G53110",269.725260238549,0.630917464605854,0.0688122071847476,9.16868518563809,4.78823375226576e-20,1.08560749356243e-19
"AT1G17530",585.49323638052,-0.0838833040354917,0.0580030831316324,-1.44618698708009,0.148124762585439,0.188201661586777
"AT1G17040",227.929106015995,0.212376935149034,0.054201635106938,3.91827543080613,8.91847648073097e-05,0.000138298333192962
"AT1G16230",5.78348263831414,-5.57153135769854,0.475268016471637,-11.7229250961621,9.72548873389466e-32,2.62305830690185e-31
"AT1G19480",284.200702208787,-0.0536102606931741,0.0383777705152944,-1.39690919960578,0.162440877795145,0.205701972462514
"AT1G69930",24.1914754536071,-0.535763508156024,0.31162037431803,-1.7192826667015,0.0855629145574603,0.1113134152777
"AT1G34807",0,NA,NA,NA,NA,NA
"AT1G59790",1.64351864046373,0.536788698657391,0.437403467614889,1.22721637664292,0.219741275796464,0.273951710780163
"AT1G13390",1273.32902427196,-0.510528368272342,0.0519544345682126,-9.82646375646824,8.66065815953611e-23,2.05531932987945e-22
"AT1G49130",395.089412619667,7.44243544598615,0.221995535912754,33.525158131608,2.07268266875242e-246,2.16194703538332e-245
"AT1G03880",18.3668964899336,0.29524269887852,2.62096798948704,0.112646434471068,NA,NA
"AT1G17810",1.22084600839289,2.36011527769571,1.04018653830483,2.26893464853134,0.0232723003025944,0.031766041579642
"AT1G50610",1.47869825545722,-3.07279632218595,0.608050468195792,-5.05352184219766,4.33736687363951e-07,7.34246481764585e-07
"AT1G31175",277.82948917726,-0.172114508207648,0.0532037857777546,-3.23500490973731,0.00121640639068431,0.00178925494757246
"AT1G05380",1892.16911980975,0.177333050583551,0.0311100208814434,5.70019066394545,1.19673503900091e-08,2.13022222766604e-08
"AT1G49205",0.286628490410838,0.868579011675079,1.04240909296304,0.83324197528453,0.404708273725774,0.485821913254005
"AT1G14500",7.24406054606323,-4.42720347787782,0.456325438176325,-9.70185553444236,2.96064598780163e-22,6.9699432673112e-22
"AT1G61095",0.0204475964571849,0.286449078962457,2.95661270345986,0.0968842076025892,0.922818350309715,0.956722135333307
"AT1G11000",413.316592146458,0.120139478640066,0.0719078515111924,1.67074215284219,0.0947726189369328,0.122758301049556
"AT1G80530",1497.00492228848,0.340391423850473,0.033685769759345,10.1049026423403,5.25477373755311e-24,1.27223982312999e-23
"AT1G22540",898.004437285401,0.432079927702213,0.0473721830889199,9.12096296873586,7.44597378869199e-20,1.68115889725439e-19
"AT1G01720",1489.98194757064,-0.601081301555613,0.106804697157367,-5.62785455652736,1.8246483660809e-08,3.23068376835417e-08
"AT1G32010",0.0438618059662248,0.142180836033189,2.95661270345986,0.0480890973196482,0.96164523523246,0.973959479660407
"AT1G30850",64.1617013012477,-7.93029269325974,0.469065424007213,-16.9065812302077,4.02384822998254e-64,1.51327524182321e-63
